"module name","license","repository"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass"
"glob-parent@3.1.0","ISC","https://github.com/es128/glob-parent"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-to-regexp@0.3.0","BSD-2-Clause","https://github.com/fitzgen/glob-to-regexp"
"glob@5.0.15","ISC","https://github.com/isaacs/node-glob"
"glob@7.0.6","ISC","https://github.com/isaacs/node-glob"
"glob@7.1.3","ISC","https://github.com/isaacs/node-glob"
"glob@7.1.6","ISC","https://github.com/isaacs/node-glob"
"global-dirs@0.1.1","MIT","https://github.com/sindresorhus/global-dirs"
"global-dirs@2.1.0","MIT","https://github.com/sindresorhus/global-dirs"
"global-modules@2.0.0","MIT","https://github.com/jonschlinkert/global-modules"
"global-prefix@3.0.0","MIT","https://github.com/jonschlinkert/global-prefix"
"global@4.4.0","MIT","https://github.com/Raynos/global"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@9.18.0","MIT","https://github.com/sindresorhus/globals"
"globby@5.0.0","MIT","https://github.com/sindresorhus/globby"
"globby@6.1.0","MIT","https://github.com/sindresorhus/globby"
"globby@7.1.1","MIT","https://github.com/sindresorhus/globby"
"globby@8.0.2","MIT","https://github.com/sindresorhus/globby"
"globby@9.2.0","MIT","https://github.com/sindresorhus/globby"
"globjoin@0.1.4","MIT","https://github.com/amobiz/globjoin"
"globule@1.3.2","MIT","https://github.com/cowboy/node-globule"
"gonzales-pe@4.3.0","MIT","https://github.com/tonyganch/gonzales-pe"
"good-listener@1.2.2","MIT","https://github.com/zenorocha/good-listener"
"got@6.7.1","MIT","https://github.com/sindresorhus/got"
"got@9.6.0","MIT","https://github.com/sindresorhus/got"
"graceful-fs@4.2.6","ISC","https://github.com/isaacs/node-graceful-fs"
"growly@1.3.0","MIT","https://github.com/theabraham/growly"
"hammerjs@2.0.8","MIT","https://github.com/hammerjs/hammer.js"
"handle-thing@2.0.1","MIT","https://github.com/indutny/handle-thing"
"handlebars@4.5.3","MIT","https://github.com/wycats/handlebars.js"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@5.1.5","MIT","https://github.com/ahmadnassri/node-har-validator"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi"
"has-bigints@1.0.1","MIT","https://github.com/ljharb/has-bigints"
"has-binary2@1.0.3","MIT","https://github.com/darrachequesne/has-binary"
"has-cors@1.1.0","MIT","https://github.com/component/has-cors"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.2","MIT","https://github.com/inspect-js/has-symbols"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode"
"has-value@0.3.1","MIT","https://github.com/jonschlinkert/has-value"
"has-value@1.0.0","MIT","https://github.com/jonschlinkert/has-value"
"has-values@0.1.4","MIT","https://github.com/jonschlinkert/has-values"
"has-values@1.0.0","MIT","https://github.com/jonschlinkert/has-values"
"has-yarn@2.1.0","MIT","https://github.com/sindresorhus/has-yarn"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"hash-base@3.1.0","MIT","https://github.com/crypto-browserify/hash-base"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hosted-git-info@2.8.9","ISC","https://github.com/npm/hosted-git-info"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"html-encoding-sniffer@1.0.2","MIT","https://github.com/jsdom/html-encoding-sniffer"
"html-entities@1.4.0","MIT","https://github.com/mdevils/node-html-entities"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"html-tags@2.0.0","MIT","https://github.com/sindresorhus/html-tags"
"htmlparser2@3.10.1","MIT","https://github.com/fb55/htmlparser2"
"htmlparser2@4.1.0","MIT","https://github.com/fb55/htmlparser2"
"htmlparser2@6.1.0","MIT","https://github.com/fb55/htmlparser2"
"http-auth@3.1.3","MIT","https://github.com/http-auth/http-auth"
"http-cache-semantics@3.8.1","BSD-2-Clause","https://github.com/pornel/http-cache-semantics"
"http-cache-semantics@4.1.0","BSD-2-Clause","https://github.com/kornelski/http-cache-semantics"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.6.3","MIT","https://github.com/jshttp/http-errors"
"http-errors@1.7.2","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.5.3","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-agent@2.1.0","MIT","https://github.com/TooTallNate/node-http-proxy-agent"
"http-proxy-middleware@0.18.0","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@1.18.1","MIT","https://github.com/http-party/node-http-proxy"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify"
"https-proxy-agent@2.2.3","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"https-proxy-agent@2.2.4","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"human-signals@1.1.1","Apache-2.0","https://github.com/ehmicky/human-signals"
"humanize-ms@1.2.1","MIT","https://github.com/node-modules/humanize-ms"
"i18next@15.1.3","MIT","https://github.com/i18next/i18next"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.2","MIT","https://github.com/ashtuchkin/iconv-lite"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"iferr@0.1.5","MIT","https://github.com/shesek/iferr"
"ignore-by-default@1.0.1","ISC","https://github.com/novemberborn/ignore-by-default"
"ignore-walk@3.0.3","ISC","https://github.com/isaacs/ignore-walk"
"ignore@3.3.10","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@4.0.6","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@5.1.8","MIT","https://github.com/kaelzhang/node-ignore"
"image-size@0.5.5","MIT","https://github.com/image-size/image-size"
"immediate@3.0.6","MIT","https://github.com/calvinmetcalf/immediate"
"import-cwd@2.1.0","MIT","https://github.com/sindresorhus/import-cwd"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-from@2.1.0","MIT","https://github.com/sindresorhus/import-from"
"import-lazy@2.1.0","MIT","https://github.com/sindresorhus/import-lazy"
"import-lazy@3.1.0","MIT","https://github.com/sindresorhus/import-lazy"
"import-local@2.0.0","MIT","https://github.com/sindresorhus/import-local"
"import-local@3.0.2","MIT","https://github.com/sindresorhus/import-local"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"in-publish@2.0.1","ISC","https://github.com/iarna/in-publish"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string"
"indent-string@3.2.0","MIT","https://github.com/sindresorhus/indent-string"
"indexes-of@1.0.1","MIT","https://github.com/dominictarr/indexes-of"
"indexof@0.0.1","MIT","https://www.npmjs.com/package/indexof"
"infer-owner@1.0.4","ISC","https://github.com/npm/infer-owner"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@1.3.5","ISC","https://github.com/isaacs/ini"
"ini@1.3.7","ISC","https://github.com/isaacs/ini"
"injection-js@2.4.0","MIT","https://github.com/mgechev/injection-js"
"inquirer@3.0.6","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@6.2.1","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@6.5.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"inside@1.0.0","Unlicense","https://github.com/aantthony/node-self"
"internal-ip@3.0.1","MIT","https://github.com/sindresorhus/internal-ip"
"interpret@1.4.0","MIT","https://github.com/gulpjs/interpret"
"intl@1.2.5","MIT","https://github.com/andyearnshaw/Intl.js"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant"
"invert-kv@1.0.0","MIT","https://github.com/sindresorhus/invert-kv"
"invert-kv@2.0.0","MIT","https://github.com/sindresorhus/invert-kv"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex"
"ip@1.1.5","MIT","https://github.com/indutny/node-ip"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-absolute@1.0.0","MIT","https://github.com/jonschlinkert/is-absolute"
"is-accessor-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-accessor-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-alphabetical@1.0.4","MIT","https://github.com/wooorm/is-alphabetical"
"is-alphanumeric@1.0.0","MIT","https://github.com/arthurvr/is-alphanumeric"
"is-alphanumerical@1.0.4","MIT","https://github.com/wooorm/is-alphanumerical"
"is-arguments@1.1.0","MIT","https://github.com/inspect-js/is-arguments"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-bigint@1.0.1","MIT","https://github.com/ljharb/is-bigint"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-boolean-object@1.1.0","MIT","https://github.com/ljharb/is-boolean-object"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-buffer@2.0.5","MIT","https://github.com/feross/is-buffer"
"is-callable@1.2.3","MIT","https://github.com/ljharb/is-callable"
"is-ci@1.2.1","MIT","https://github.com/watson/is-ci"
"is-ci@2.0.0","MIT","https://github.com/watson/is-ci"
"is-core-module@2.2.0","MIT","https://github.com/inspect-js/is-core-module"
"is-data-descriptor@0.1.4","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-data-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-date-object@1.0.2","MIT","https://github.com/ljharb/is-date-object"
"is-decimal@1.0.4","MIT","https://github.com/wooorm/is-decimal"
"is-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-descriptor@1.0.2","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extendable@1.0.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finite@1.1.0","MIT","https://github.com/sindresorhus/is-finite"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-fn@2.1.0","MIT","https://github.com/sindresorhus/is-generator-fn"
"is-glob@3.1.0","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@4.0.1","MIT","https://github.com/micromatch/is-glob"
"is-hexadecimal@1.0.4","MIT","https://github.com/wooorm/is-hexadecimal"
"is-installed-globally@0.1.0","MIT","https://github.com/sindresorhus/is-installed-globally"
"is-installed-globally@0.3.2","MIT","https://github.com/sindresorhus/is-installed-globally"
"is-module@1.0.0","MIT","https://github.com/component/is-module"
"is-negated-glob@1.0.0","MIT","https://github.com/jonschlinkert/is-negated-glob"
"is-negative-zero@2.0.1","MIT","https://github.com/inspect-js/is-negative-zero"
"is-npm@1.0.0","MIT","https://github.com/sindresorhus/is-npm"
"is-npm@4.0.0","MIT","https://github.com/sindresorhus/is-npm"
"is-number-object@1.0.4","MIT","https://github.com/inspect-js/is-number-object"
"is-number@0.1.1","MIT","https://github.com/jonschlinkert/is-number"
"is-number@3.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj"
"is-obj@2.0.0","MIT","https://github.com/sindresorhus/is-obj"
"is-path-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-in-cwd@1.0.1","MIT","https://github.com/sindresorhus/is-path-in-cwd"
"is-path-inside@1.0.1","MIT","https://github.com/sindresorhus/is-path-inside"
"is-path-inside@3.0.3","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-promise@2.2.2","MIT","https://github.com/then/is-promise"
"is-redirect@1.0.0","MIT","https://github.com/sindresorhus/is-redirect"
"is-regex@1.1.2","MIT","https://github.com/inspect-js/is-regex"
"is-regexp@1.0.0","MIT","https://github.com/sindresorhus/is-regexp"
"is-relative@1.0.0","MIT","https://github.com/jonschlinkert/is-relative"
"is-retry-allowed@1.2.0","MIT","https://github.com/floatdrop/is-retry-allowed"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@2.0.0","MIT","https://github.com/sindresorhus/is-stream"
"is-string@1.0.5","MIT","https://github.com/ljharb/is-string"
"is-supported-regexp-flag@1.0.1","MIT","https://github.com/sindresorhus/is-supported-regexp-flag"
"is-symbol@1.0.3","MIT","https://github.com/inspect-js/is-symbol"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-unc-path@1.0.0","MIT","https://github.com/jonschlinkert/is-unc-path"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8"
"is-whitespace-character@1.0.4","MIT","https://github.com/wooorm/is-whitespace-character"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-word-character@1.0.4","MIT","https://github.com/wooorm/is-word-character"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-yarn-global@0.3.0","MIT","https://github.com/LitoMore/is-yarn-global"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.1","MIT","https://github.com/juliangruber/isarray"
"isbinaryfile@3.0.3","MIT","https://github.com/gjtorikian/isBinaryFile"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"istanbul-api@2.1.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-instrumenter-loader@3.0.1","MIT","https://github.com/webpack-contrib/istanbul-instrumenter-loader"
"istanbul-lib-coverage@1.2.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-coverage@2.0.5","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-coverage@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-hook@2.0.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@1.10.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@3.3.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@4.0.3","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@2.0.8","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@3.0.6","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@4.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@2.2.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.0.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul@0.4.5","BSD-3-Clause","https://github.com/gotwarlost/istanbul"
"jasmine-core@2.8.0","MIT","https://github.com/jasmine/jasmine"
"jasmine-core@3.3.0","MIT","https://github.com/jasmine/jasmine"
"jasmine-marbles@0.4.1","MIT","https://github.com/synapse-wireless-labs/jasmine-marbles"
"jasmine-spec-reporter@4.2.1","Apache-2.0","https://github.com/bcaudan/jasmine-spec-reporter"
"jasmine@2.8.0","MIT","https://github.com/jasmine/jasmine-npm"
"jasminewd2@2.2.0","MIT","https://github.com/angular/jasminewd"
"jest-changed-files@25.5.0","MIT","https://github.com/facebook/jest"
"jest-cli@25.5.4","MIT","https://github.com/facebook/jest"
"jest-config@25.5.4","MIT","https://github.com/facebook/jest"
"jest-diff@25.5.0","MIT","https://github.com/facebook/jest"
"jest-docblock@25.3.0","MIT","https://github.com/facebook/jest"
"jest-each@25.5.0","MIT","https://github.com/facebook/jest"
"jest-environment-jsdom@25.5.0","MIT","https://github.com/facebook/jest"
"jest-environment-node@25.5.0","MIT","https://github.com/facebook/jest"
"jest-get-type@25.2.6","MIT","https://github.com/facebook/jest"
"jest-haste-map@25.5.1","MIT","https://github.com/facebook/jest"
"jest-jasmine2@25.5.4","MIT","https://github.com/facebook/jest"
"jest-leak-detector@25.5.0","MIT","https://github.com/facebook/jest"
"jest-matcher-utils@25.5.0","MIT","https://github.com/facebook/jest"
"jest-message-util@25.5.0","MIT","https://github.com/facebook/jest"
"jest-mock@25.5.0","MIT","https://github.com/facebook/jest"
"jest-pnp-resolver@1.2.2","MIT","https://github.com/arcanis/jest-pnp-resolver"
"jest-regex-util@25.2.6","MIT","https://github.com/facebook/jest"
"jest-resolve-dependencies@25.5.4","MIT","https://github.com/facebook/jest"
"jest-resolve@25.5.1","MIT","https://github.com/facebook/jest"
"jest-runner@25.5.4","MIT","https://github.com/facebook/jest"
"jest-runtime@25.5.4","MIT","https://github.com/facebook/jest"
"jest-serializer@25.5.0","MIT","https://github.com/facebook/jest"
"jest-snapshot@25.5.1","MIT","https://github.com/facebook/jest"
"jest-util@25.5.0","MIT","https://github.com/facebook/jest"
"jest-validate@25.5.0","MIT","https://github.com/facebook/jest"
"jest-watcher@25.5.0","MIT","https://github.com/facebook/jest"
"jest-worker@25.5.0","MIT","https://github.com/facebook/jest"
"jest@25.2.4","MIT","https://github.com/facebook/jest"
"jju@1.4.0","MIT","https://github.com/rlidwka/jju"
"jquery@1.11.0","MIT","https://github.com/jquery/jquery"
"js-base64@2.6.4","BSD-3-Clause","https://github.com/dankogai/js-base64"
"js-beautify@1.13.5","MIT","https://github.com/beautify-web/js-beautify"
"js-tokens@3.0.2","MIT","https://github.com/lydell/js-tokens"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsdom@15.2.1","MIT","https://github.com/jsdom/jsdom"
"jsesc@1.3.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-buffer@3.0.0","MIT","https://github.com/dominictarr/json-buffer"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-parse-helpfulerror@1.0.3","MIT","https://github.com/smikes/json-parse-helpfulerror"
"json-schema-traverse@0.3.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.2.3","(AFL-2.1 OR BSD-3-Clause)","https://github.com/kriszyp/json-schema"
"json-server@0.16.1","MIT","https://github.com/typicode/json-server"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json3@3.3.3","MIT","https://github.com/bestiejs/json3"
"json5@1.0.1","MIT","https://github.com/json5/json5"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"jsrsasign@8.0.15","MIT","https://github.com/kjur/jsrsasign"
"jszip@3.6.0","(MIT OR GPL-3.0)","https://github.com/Stuk/jszip"
"karma-chrome-launcher@2.2.0","MIT","https://github.com/karma-runner/karma-chrome-launcher"
"karma-cli@2.0.0","MIT","https://github.com/karma-runner/karma-cli"
"karma-coverage-istanbul-reporter@2.1.1","MIT","https://github.com/mattlewis92/karma-coverage-istanbul-reporter"
"karma-coverage@2.0.1","MIT","https://github.com/karma-runner/karma-coverage"
"karma-jasmine-html-reporter@1.4.2","MIT","https://github.com/dfederm/karma-jasmine-html-reporter"
"karma-jasmine@2.0.1","MIT","https://github.com/karma-runner/karma-jasmine"
"karma-remap-coverage@0.1.5","MIT","https://github.com/sshev/karma-remap-coverage"
"karma-source-map-support@1.3.0","MIT","https://github.com/tschaub/karma-source-map-support"
"karma-sourcemap-loader@0.3.7","MIT","https://github.com/demerzel3/karma-sourcemap-loader"
"karma@3.1.4","MIT","https://github.com/karma-runner/karma"
"keyv@3.1.0","MIT","https://github.com/lukechilds/keyv"
"killable@1.0.1","ISC","https://github.com/marten-de-vries/killable"
"kind-of@1.1.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@4.0.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@5.1.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur"
"known-css-properties@0.11.0","MIT","https://github.com/known-css/known-css-properties"
"latest-version@3.1.0","MIT","https://github.com/sindresorhus/latest-version"
"latest-version@5.1.0","MIT","https://github.com/sindresorhus/latest-version"
"lcid@1.0.0","MIT","https://github.com/sindresorhus/lcid"
"lcid@2.0.0","MIT","https://github.com/sindresorhus/lcid"
"less-loader@4.1.0","MIT","https://github.com/webpack-contrib/less-loader"
"less-plugin-npm-import@2.1.0","Apache-2.0","https://github.com/less/less-plugin-npm-import"
"less@3.9.0","Apache-2.0","https://github.com/less/less.js"
"leven@2.1.0","MIT","https://github.com/sindresorhus/leven"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"license-webpack-plugin@2.1.0","ISC","https://github.com/xz64/license-webpack-plugin"
"lie@3.1.1","MIT","https://github.com/calvinmetcalf/lie"
"lie@3.3.0","MIT","https://github.com/calvinmetcalf/lie"
"linebreak@1.0.2","MIT","https://github.com/devongovett/linebreaker"
"lines-and-columns@1.1.6","MIT","https://github.com/eventualbuddha/lines-and-columns"
"live-server@1.2.1","MIT","https://github.com/tapio/live-server"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file"
"load-json-file@2.0.0","MIT","https://github.com/sindresorhus/load-json-file"
"load-json-file@4.0.0","MIT","https://github.com/sindresorhus/load-json-file"
"loader-runner@2.4.0","MIT","https://github.com/webpack/loader-runner"
"loader-utils@1.2.3","MIT","https://github.com/webpack/loader-utils"
"localforage@1.7.1","Apache-2.0","https://github.com/localForage/localForage"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-id@0.14.0","MIT","https://github.com/typicode/lodash-id"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.escaperegexp@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.mergewith@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.sortby@4.7.0","MIT","https://github.com/lodash/lodash"
"lodash.tail@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash@4.17.15","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@2.2.0","MIT","https://github.com/sindresorhus/log-symbols"
"log4js@3.0.6","Apache-2.0","https://github.com/log4js-node/log4js-node"
"loglevel@1.7.1","MIT","https://github.com/pimterry/loglevel"
"lolex@5.1.2","BSD-3-Clause","https://github.com/sinonjs/lolex"
"longest-streak@2.0.4","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection"
"lowdb@1.0.0","MIT","https://github.com/typicode/lowdb"
"lowercase-keys@1.0.1","MIT","https://github.com/sindresorhus/lowercase-keys"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
"lru-cache@4.1.5","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lunr@2.3.9","MIT","https://github.com/olivernn/lunr.js"
"macos-release@2.4.1","MIT","https://github.com/sindresorhus/macos-release"
"magic-string@0.25.1","MIT","https://github.com/rich-harris/magic-string"
"magic-string@0.25.7","MIT","https://github.com/rich-harris/magic-string"
"make-dir@1.3.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-error@1.3.6","ISC","https://github.com/JsCommunity/make-error"
"make-fetch-happen@4.0.2","ISC","https://github.com/zkat/make-fetch-happen"
"makeerror@1.0.11","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"map-age-cleaner@0.1.3","MIT","https://github.com/SamVerschueren/map-age-cleaner"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj"
"map-obj@2.0.0","MIT","https://github.com/sindresorhus/map-obj"
"map-stream@0.1.0","MIT","https://github.com/dominictarr/map-stream"
"map-visit@1.0.0","MIT","https://github.com/jonschlinkert/map-visit"
"markdown-escapes@1.0.4","MIT","https://github.com/wooorm/markdown-escapes"
"markdown-table@1.1.3","MIT","https://github.com/wooorm/markdown-table"
"marked@0.6.3","MIT","https://github.com/markedjs/marked"
"mathml-tag-names@2.1.3","MIT","https://github.com/wooorm/mathml-tag-names"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js"
"mdast-util-compact@1.0.4","MIT","https://github.com/syntax-tree/mdast-util-compact"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"mem@1.1.0","MIT","https://github.com/sindresorhus/mem"
"mem@4.3.0","MIT","https://github.com/sindresorhus/mem"
"memfs@3.1.2","Unlicense","https://github.com/streamich/memfs"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"memorystream@0.3.1","MIT","https://github.com/JSBizon/node-memorystream"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow"
"meow@5.0.0","MIT","https://github.com/sindresorhus/meow"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
